Title,Type1,Volum,Location,Date_mfg,NameHost,Track,When,Who,Mail,Status,DetailStatus,Note,Modified,Modified By
01B02FEX4203,BF2000,15 ปอนด์,อาคาร 2 ชั้น 4 โซน 2 ตู้ FHC หน้าห้องบริหารเงินสำรอง (โครงการ DRS),1/1/2019,สนญ.,TRUE,11/28/2023 11:57 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 4-03),จำนวน 1 ถัง (ตู้ FHC 4-03),11/28/2023 11:57 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEX4104,BF2000,15 ปอนด์,อาคาร 2 ชั้น 4 โซน 1 ตู้ FHC หน้าห้องน้ำ ลิฟท์ 2 ตัว,1/1/2019,สนญ.,TRUE,12/6/2023 15:33,อนิวัตร์ เจริญตา,AniwatC@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 4-04),จำนวน 1 ถัง (ตู้ FHC 4-04),12/6/2023 15:33,Aniwat Charoenta (อนิวัตร์ เจริญตา)
01B02FEX5101,BF2000,15 ปอนด์,อาคาร 2 ชั้น 5 โซน 1 ตู้ FHC ข้างลิฟท์ 2 ตัว,1/1/2019,สนญ.,TRUE,11/28/2023 11:48 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 5-01),จำนวน 1 ถัง (ตู้ FHC 5-01),11/28/2023 11:48 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEX5202,BF2000,15 ปอนด์,อาคาร 2 ชั้น 5 โซน 2 ตู้ FHC ข้างลิฟท์ 4 ตัว,1/1/2019,สนญ.,TRUE,11/28/2023 11:49 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 5-02),จำนวน 1 ถัง (ตู้ FHC 5-02),11/28/2023 11:50 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEX6101,BF2000,15 ปอนด์,อาคาร 2 ชั้น 6 โซน 1 ตู้ FHC ข้างลิฟท์ 2 ตัว,1/1/2019,สนญ.,TRUE,11/28/2023 11:45 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 6-01),จำนวน 1 ถัง (ตู้ FHC 6-01),11/28/2023 11:45 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEX6202,BF2000,15 ปอนด์,อาคาร 2 ชั้น 6 โซน 2 ตู้ FHC ข้างลิฟท์ 4 ตัว,1/1/2021,สนญ.,TRUE,11/28/2023 11:52 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 6-02),จำนวน 1 ถัง (ตู้ FHC 6-02),11/28/2023 11:52 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEX6103,BF2000,15 ปอนด์,อาคาร 2 ชั้น 6 โซน 1 ตู้ FHC ในฝ่ายกฏหมาย,1/1/2021,สนญ.,TRUE,12/6/2023 15:27,อนิวัตร์ เจริญตา,AniwatC@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 6-03),จำนวน 1 ถัง (ตู้ FHC 6-03),12/6/2023 15:27,Aniwat Charoenta (อนิวัตร์ เจริญตา)
01B02FEX7101,BF2000,15 ปอนด์,อาคาร 2 ชั้น 7 โซน 1 ตู้ FHC ข้างลิฟท์ 2 ตัว,1/1/2021,สนญ.,FALSE,,,,ปกติ,จำนวน 1 ถัง (ตู้ FHC 7-01),จำนวน 1 ถัง (ตู้ FHC 7-01),10/3/2023 15:35,Rohman Hanirae (เร๊าะมัน หะนิแร)
01B02FEX7202,BF2000,15 ปอนด์,อาคาร 2 ชั้น 7 โซน 2 ตู้ FHC ข้างลิฟท์ 4 ตัว,1/1/2021,สนญ.,TRUE,11/28/2023 11:39 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 7-02),จำนวน 1 ถัง (ตู้ FHC 7-02),11/28/2023 11:39 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEX8101,BF2000,15 ปอนด์,อาคาร 2 ชั้น 8 โซน 1 ตู้ FHC ข้างลิฟท์ 2 ตัว,1/1/2021,สนญ.,TRUE,11/28/2023 11:42 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 8-01),จำนวน 1 ถัง (ตู้ FHC 8-01),11/28/2023 11:42 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEX8202,BF2000,15 ปอนด์,อาคาร 2 ชั้น 8 โซน 2 ตู้ FHC ข้างลิฟท์ 4 ตัว,1/1/2021,สนญ.,TRUE,11/28/2023 11:35 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 8-02),จำนวน 1 ถัง (ตู้ FHC 8-02),11/28/2023 11:35 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEX8203,BF2000,15 ปอนด์,อาคาร 2 ชั้น 8 โซน 2 ตู้ FHC ในฝ่ายงาน สถิติและข้อสนเทศ,1/1/2021,สนญ.,TRUE,12/6/2023 15:20,อนิวัตร์ เจริญตา,AniwatC@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 8-03),จำนวน 1 ถัง (ตู้ FHC 8-03),12/6/2023 15:20,Aniwat Charoenta (อนิวัตร์ เจริญตา)
01B02FEX9201,BF2000,15 ปอนด์,อาคาร 2 ชั้น 9 โซน 2 ตู้ FHC ข้างลิฟท์ 2 ตัว,1/1/2021,สนญ.,TRUE,11/21/2023 10:36 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 9-01),จำนวน 1 ถัง (ตู้ FHC 9-01),11/21/2023 10:36 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEX9202,BF2000,15 ปอนด์,อาคาร 2 ชั้น 9 โซน 2 ตู้ FHC ประตูหนีไฟ,1/1/2021,สนญ.,TRUE,11/21/2023 10:30 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC 9-02),จำนวน 1 ถัง (ตู้ FHC 9-02),11/21/2023 10:30 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEXROOF201,BF2000,15 ปอนด์,อาคาร 2 ชั้น Roof โซน 2 ตู้ FHC ดาดฟ้า ลิฟท์ 4 ตัว,1/1/2021,สนญ.,TRUE,11/21/2023 10:33 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC Roof-01),จำนวน 1 ถัง (ตู้ FHC Roof-01),11/21/2023 10:33 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEXBP201,BF2000,15 ปอนด์,อาคาร 2 ชั้น B โซน 2 ตู้ FHC พื้นที่เก็บสิ่งของ   ทีมทรัพย์สินฯ,1/1/2021,สนญ.,TRUE,11/21/2023 10:24 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC B-01),จำนวน 1 ถัง (ตู้ FHC B-01),11/21/2023 10:24 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEXBP202,BF2000,15 ปอนด์,อาคาร 2 ชั้น B โซน 2 ตู้ FHC พื้นที่เก็บสิ่งของ   ทีมทรัพย์สินฯ,1/1/2021,สนญ.,TRUE,11/21/2023 10:22 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC B-02),จำนวน 1 ถัง (ตู้ FHC B-02),11/21/2023 10:22 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEXBP203,BF2000,15 ปอนด์,อาคาร 2 ชั้น B โซน 2 ตู้ FHC พื้นที่เก็บสิ่งของ   ทีมทรัพย์สินฯ,1/1/2021,สนญ.,TRUE,11/21/2023 10:27 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC B-03),จำนวน 1 ถัง (ตู้ FHC B-03),11/21/2023 10:27 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEXBP204,BF2000,15 ปอนด์,อาคาร 2 ชั้น B โซน 2 ตู้ FHC พื้นที่เก็บสิ่งของ   ทีมทรัพย์สินฯ,1/1/2021,สนญ.,TRUE,11/21/2023 10:11 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC B-04),จำนวน 1 ถัง (ตู้ FHC B-04),11/21/2023 10:11 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEXBP205,BF2000,15 ปอนด์,อาคาร 2 ชั้น B โซน 2 ตู้ FHC พื้นที่เก็บสิ่งของ   ทีมทรัพย์สินฯ,1/1/2021,สนญ.,TRUE,11/21/2023 10:17 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC B-05),จำนวน 1 ถัง (ตู้ FHC B-05),11/21/2023 10:17 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEXBP206,BF2000,15 ปอนด์,อาคาร 2 ชั้น B โซน 2 ตู้ FHC พื้นที่เก็บสิ่งของ   ทีมทรัพย์สินฯ,1/1/2021,สนญ.,TRUE,11/21/2023 10:14 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC B-06),จำนวน 1 ถัง (ตู้ FHC B-06),11/21/2023 10:14 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEXBP207,BF2000,15 ปอนด์,อาคาร 2 ชั้น B โซน 2 ตู้ FHC พื้นที่เก็บสิ่งของ   ทีมทรัพย์สินฯ,1/1/2021,สนญ.,TRUE,11/21/2023 10:04 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC B-07),จำนวน 1 ถัง (ตู้ FHC B-07),11/21/2023 10:04 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B02FEXBP208,BF2000,15 ปอนด์,อาคาร 2 ชั้น B โซน 2 ตู้ FHC พื้นที่เก็บสิ่งของ   ทีมทรัพย์สินฯ,1/1/2021,สนญ.,TRUE,11/28/2023 8:38 AM,อรรฐพล หนูอุไร,AttaponN@bot.or.th,ปกติ,จำนวน 1 ถัง (ตู้ FHC B-08) กุญแจทีมทรัพย์สินถาวร,จำนวน 1 ถัง (ตู้ FHC B-08) กุญแจทีมทรัพย์สินถาวร,11/28/2023 8:38 AM,Attapon Noourai (อรรฐพล หนูอุไร)
01B03FEX1001,BF2000,15 ปอนด์,อาคาร 3 ชั้น 1 โซน - ตู้ FHC หน้าลิฟท์,1/1/2017,สนญ.,TRUE,11/18/2023 11:43 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,ปกติ,จำนวน 1 ถัง ,จำนวน 1 ถัง,11/18/2023 11:43 AM,Thanakon Thotthawin (ธนากร ทศถวิล)
01B03FEX1002,Ade2000,15 ปอนด์,อาคาร 3 ชั้น 1 โซน - ในห้องไฟฟ้า (ภายในห้อง),1/1/2024,สนญ.,TRUE,11/18/2023 12:03 PM,ธนากร ทศถวิล,ThanakoT@bot.or.th,ปกติ,จำนวน 1 ถัง ,จำนวน 1 ถัง,7/27/2026 5:15 PM,Watcharakron Pualek (วัชรกรณ์ พั่วเหล็ก)
01B03FEX1003,Ade2000,15 ปอนด์,อาคาร 3 ชั้น 1 โซน - ในห้องไฟฟ้า (ภายในห้อง),1/1/2024,สนญ.,TRUE,11/18/2023 12:01 PM,ธนากร ทศถวิล,ThanakoT@bot.or.th,ปกติ,จำนวน 1 ถัง ,จำนวน 1 ถัง,7/27/2026 5:15 PM,Watcharakron Pualek (วัชรกรณ์ พั่วเหล็ก)
01B03FEX1004,Dry che,15 ปอนด์,อาคาร 3 ชั้น 1 โซน - หน้าห้องไฟฟ้า (ภายนอกอาคาร),7/14/2022,สนญ.,TRUE,11/18/2023 11:50 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,จำหน่าย,จำนวน 1 ถัง ,จำนวน 1 ถัง,6/18/2024 9:54 AM,Thitipong Suebjak-in (ฐิติพงศ์ สืบจากอินทร์)
01B03FEX2001,BF2000,15 ปอนด์,อาคาร 3 ชั้น 2 โซน - ตู้ FHC หน้าลิฟท์,1/1/2017,สนญ.,TRUE,11/18/2023 11:40 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,ปกติ,จำนวน 1 ถัง ,จำนวน 1 ถัง,11/18/2023 11:40 AM,Thanakon Thotthawin (ธนากร ทศถวิล)
01B03FEX2002,Dry che,10 ปอนด์,อาคาร 3 ชั้น 2 โซน - ตู้ FHC หน้าลิฟท์,1/1/2006,สนญ.,TRUE,11/18/2023 11:39 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,จำหน่าย,จำนวน 1 ถัง ,จำนวน 1 ถัง,6/18/2024 9:54 AM,Thitipong Suebjak-in (ฐิติพงศ์ สืบจากอินทร์)
01B03FEX2003,BF2000,15 ปอนด์,อาคาร 3 ชั้น 2 โซน - ประตูหนีไฟในส่วนงาน,1/1/2022,สนญ.,TRUE,11/18/2023 11:39 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,ปกติ,จำนวน 1 ถัง ,จำนวน 1 ถัง,6/18/2024 10:02 AM,Thitipong Suebjak-in (ฐิติพงศ์ สืบจากอินทร์)
01B03FEX3001,BF2000,15 ปอนด์,อาคาร 3 ชั้น 3 โซน - ตู้ FHC หน้าลิฟท์,1/1/2017,สนญ.,TRUE,11/18/2023 11:34 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,ปกติ,จำนวน 1 ถัง ,จำนวน 1 ถัง,11/18/2023 11:34 AM,Thanakon Thotthawin (ธนากร ทศถวิล)
01B03FEX3002,Dry che,10 ปอนด์,อาคาร 3 ชั้น 3 โซน - ตู้ FHC หน้าลิฟท์,5/6/2006,สนญ.,TRUE,11/18/2023 11:34 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,จำหน่าย,จำนวน 1 ถัง ,จำนวน 1 ถัง,6/18/2024 9:57 AM,Thitipong Suebjak-in (ฐิติพงศ์ สืบจากอินทร์)
01B03FEX3003,Dry che,10 ปอนด์,อาคาร 3 ชั้น 3 โซน - ประตูหนีไฟในส่วนงาน,10/3/2006,สนญ.,TRUE,11/18/2023 11:33 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,จำหน่าย,จำนวน 1 ถัง ,จำนวน 1 ถัง,6/18/2024 9:58 AM,Thitipong Suebjak-in (ฐิติพงศ์ สืบจากอินทร์)
01B03FEX4001,BF2000,15 ปอนด์,อาคาร 3 ชั้น 4 โซน - ตู้ FHC หน้าลิฟท์,1/1/2017,สนญ.,TRUE,11/18/2023 11:27 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,ปกติ,จำนวน 1 ถัง ,จำนวน 1 ถัง,11/18/2023 11:27 AM,Thanakon Thotthawin (ธนากร ทศถวิล)
01B03FEX4002,Dry che,10 ปอนด์,อาคาร 3 ชั้น 4 โซน - ตู้ FHC หน้าลิฟท์,11/2/2007,สนญ.,TRUE,11/18/2023 11:28 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,จำหน่าย,จำนวน 1 ถัง ,จำนวน 1 ถัง,6/21/2024 7:36 AM,Thitipong Suebjak-in (ฐิติพงศ์ สืบจากอินทร์)
01B03FEX4003,Dry che,10 ปอนด์,อาคาร 3 ชั้น 4 โซน - ประตูหนีไฟในส่วนงาน,10/3/2006,สนญ.,TRUE,11/18/2023 11:28 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,จำหน่าย,จำนวน 1 ถัง ,จำนวน 1 ถัง,6/21/2024 7:37 AM,Thitipong Suebjak-in (ฐิติพงศ์ สืบจากอินทร์)
01B03FEX5001,BF2000,15 ปอนด์,อาคาร 3 ชั้น 5 โซน - ตู้ FHC หน้าลิฟท์,1/1/2017,สนญ.,TRUE,11/18/2023 11:21 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,ปกติ,จำนวน 1 ถัง ,จำนวน 1 ถัง,11/18/2023 11:21 AM,Thanakon Thotthawin (ธนากร ทศถวิล)
01B03FEX5002,Dry che,10 ปอนด์,อาคาร 3 ชั้น 5 โซน - ตู้ FHC หน้าลิฟท์,10/3/2006,สนญ.,TRUE,11/18/2023 11:21 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,จำหน่าย,จำนวน 1 ถัง ,จำนวน 1 ถัง,6/21/2024 7:37 AM,Thitipong Suebjak-in (ฐิติพงศ์ สืบจากอินทร์)
01B03FEX5003,Dry che,10 ปอนด์,อาคาร 3 ชั้น 5 โซน - ประตูหนีไฟในส่วนงาน,5/6/2006,สนญ.,TRUE,11/18/2023 11:21 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,จำหน่าย,จำนวน 1 ถัง ,จำนวน 1 ถัง,6/21/2024 7:37 AM,Thitipong Suebjak-in (ฐิติพงศ์ สืบจากอินทร์)
01B03FEX6001,BF2000,15 ปอนด์,อาคาร 3 ชั้น 6 โซน - ตู้ FHC หน้าลิฟท์,1/1/2017,สนญ.,TRUE,11/18/2023 11:12 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,ปกติ,จำนวน 1 ถัง ,จำนวน 1 ถัง,11/18/2023 11:12 AM,Thanakon Thotthawin (ธนากร ทศถวิล)
01B03FEX6002,Dry che,10 ปอนด์,อาคาร 3 ชั้น 6 โซน - ตู้ FHC หน้าลิฟท์,5/6/2006,สนญ.,TRUE,11/18/2023 11:12 AM,ธนากร ทศถวิล,ThanakoT@bot.or.th,จำหน่าย,จำนวน 1 ถัง ,จำนวน 1 ถัง,6/21/2024 7:38 AM,Thitipong Suebjak-in (ฐิติพงศ์ สืบจากอินทร์)
